hour_of_day,cash_type,money,Bean,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time
14,card,27.92,Robusta,Americano,Afternoon,Sun,Apr,7,4,45403,14:15:37.541000
11,card,27.92,Robusta,Americano,Morning,Mon,Apr,1,4,45404,11:09:16.412000
11,card,32.82,Arabica,Americano with Milk,Morning,Mon,Apr,1,4,45404,11:29:27.099000
19,card,37.72,Liberica,Latte,Night,Mon,Apr,1,4,45404,19:39:04.759000
14,card,37.72,Excelsa,Cappuccino,Afternoon,Tue,Apr,2,4,45405,14:22:35.995000
14,card,32.82,Excelsa,Americano with Milk,Afternoon,Tue,Apr,2,4,45405,14:23:53.144000
14,card,37.72,Excelsa,Cappuccino,Afternoon,Tue,Apr,2,4,45405,14:24:57.515000
19,card,32.82,Arabica,Americano with Milk,Night,Tue,Apr,2,4,45405,19:42:27.765000
19,card,32.82,Liberica,Americano with Milk,Night,Tue,Apr,2,4,45405,19:43:26.234000
10,card,37.72,Arabica,Latte,Morning,Wed,Apr,3,4,45406,10:19:38.346000
10,card,32.82,Robusta,Americano with Milk,Morning,Wed,Apr,3,4,45406,10:21:27.287000
11,card,32.82,Arabica,Americano with Milk,Morning,Wed,Apr,3,4,45406,11:23:46.102000
11,card,32.82,Robusta,Americano with Milk,Morning,Wed,Apr,3,4,45406,11:33:26.347000
12,card,32.82,Excelsa,Americano with Milk,Afternoon,Wed,Apr,3,4,45406,12:39:09.298000
16,card,32.82,Liberica,Americano with Milk,Afternoon,Wed,Apr,3,4,45406,16:39:07.423000
19,card,32.82,Liberica,Americano with Milk,Night,Wed,Apr,3,4,45406,19:39:49.983000
19,card,37.72,Excelsa,Cappuccino,Night,Wed,Apr,3,4,45406,19:40:54.031000
10,card,27.92,Excelsa,Americano,Morning,Thu,Apr,4,4,45407,10:46:08.057000
15,card,37.72,Excelsa,Latte,Afternoon,Thu,Apr,4,4,45407,15:18:26.971000
17,card,27.92,Arabica,Americano,Night,Thu,Apr,4,4,45407,17:09:43.534000
17,card,27.92,Liberica,Americano,Night,Thu,Apr,4,4,45407,17:10:49.153000
10,card,37.72,Arabica,Latte,Morning,Fri,Apr,5,4,45408,10:12:50.618000
12,card,37.72,Arabica,Latte,Afternoon,Fri,Apr,5,4,45408,12:01:30.580000
13,card,37.72,Robusta,Cappuccino,Afternoon,Fri,Apr,5,4,45408,13:31:28.297000
15,card,27.92,Robusta,Americano,Afternoon,Fri,Apr,5,4,45408,15:32:35.390000
15,card,27.92,Liberica,Americano,Afternoon,Fri,Apr,5,4,45408,15:33:33.132000
16,card,27.92,Excelsa,Cortado,Afternoon,Fri,Apr,5,4,45408,16:23:26.514000
16,card,27.92,Liberica,Americano,Afternoon,Fri,Apr,5,4,45408,16:24:33.800000
19,card,37.72,Arabica,Hot Chocolate,Night,Fri,Apr,5,4,45408,19:32:07.112000
19,card,37.72,Arabica,Cocoa,Night,Fri,Apr,5,4,45408,19:33:30.220000
15,card,37.72,Robusta,Cappuccino,Afternoon,Sat,Apr,6,4,45409,15:27:00.680000
10,card,37.72,Excelsa,Latte,Morning,Sun,Apr,7,4,45410,10:32:52.479000
12,card,37.72,Arabica,Cappuccino,Afternoon,Sun,Apr,7,4,45410,12:30:09.749000
18,card,27.92,Arabica,Americano,Night,Sun,Apr,7,4,45410,18:27:08.230000
18,card,27.92,Arabica,Americano,Night,Sun,Apr,7,4,45410,18:28:11.411000
18,card,37.72,Excelsa,Latte,Night,Sun,Apr,7,4,45410,18:29:02.374000
11,card,27.92,Robusta,Cortado,Morning,Mon,Apr,1,4,45411,11:26:31.871000
13,card,27.92,Excelsa,Americano,Afternoon,Mon,Apr,1,4,45411,13:27:56.949000
13,card,27.92,Excelsa,Cortado,Afternoon,Mon,Apr,1,4,45411,13:28:53.899000
13,card,27.92,Arabica,Cortado,Afternoon,Mon,Apr,1,4,45411,13:53:35.730000
13,card,32.82,Robusta,Americano with Milk,Afternoon,Mon,Apr,1,4,45411,13:54:24.357000
18,card,37.72,Robusta,Cappuccino,Night,Mon,Apr,1,4,45411,18:37:48.406000
19,card,37.72,Excelsa,Cappuccino,Night,Mon,Apr,1,4,45411,19:12:33.194000
19,card,37.72,Robusta,Cappuccino,Night,Mon,Apr,1,4,45411,19:13:37.878000
10,card,37.72,Robusta,Latte,Morning,Tue,Apr,2,4,45412,10:16:41.493000
10,card,32.82,Liberica,Americano with Milk,Morning,Tue,Apr,2,4,45412,10:34:52.250000
10,card,32.82,Robusta,Americano with Milk,Morning,Tue,Apr,2,4,45412,10:35:47.617000
13,card,27.92,Arabica,Americano,Afternoon,Tue,Apr,2,4,45412,13:41:52.325000
13,card,32.82,Liberica,Americano with Milk,Afternoon,Tue,Apr,2,4,45412,13:42:59.977000
19,card,37.72,Arabica,Cappuccino,Night,Tue,Apr,2,4,45412,19:19:18.139000
19,card,32.82,Excelsa,Americano with Milk,Night,Tue,Apr,2,4,45412,19:30:04.003000
19,card,37.72,Excelsa,Latte,Night,Tue,Apr,2,4,45412,19:31:20.952000
10,card,27.92,Excelsa,Americano,Morning,Thu,May,4,5,45414,10:33:55.746000
13,card,32.82,Robusta,Americano with Milk,Afternoon,Thu,May,4,5,45414,13:49:39.898000
18,card,37.72,Liberica,Cappuccino,Night,Thu,May,4,5,45414,18:36:22.138000
18,card,32.82,Liberica,Americano with Milk,Night,Thu,May,4,5,45414,18:41:11.220000
19,card,37.72,Robusta,Latte,Night,Thu,May,4,5,45414,19:18:33.084000
19,card,37.72,Excelsa,Cappuccino,Night,Thu,May,4,5,45414,19:19:56.359000
14,card,37.72,Robusta,Latte,Afternoon,Fri,May,5,5,45415,14:30:00.923000
17,card,37.72,Liberica,Latte,Night,Fri,May,5,5,45415,17:03:24.905000
10,card,27.92,Liberica,Americano,Morning,Mon,May,1,5,45418,10:05:17.920000
10,card,37.72,Arabica,Cappuccino,Morning,Mon,May,1,5,45418,10:06:51.625000
10,card,32.82,Robusta,Americano with Milk,Morning,Mon,May,1,5,45418,10:08:05.863000
10,card,27.92,Liberica,Americano,Morning,Mon,May,1,5,45418,10:09:07.977000
10,card,27.92,Liberica,Cortado,Morning,Mon,May,1,5,45418,10:39:12.641000
13,card,27.92,Excelsa,Cortado,Afternoon,Mon,May,1,5,45418,13:18:10.990000
13,card,27.92,Liberica,Americano,Afternoon,Mon,May,1,5,45418,13:19:00.811000
19,card,37.72,Excelsa,Cappuccino,Night,Mon,May,1,5,45418,19:18:12.989000
19,card,37.72,Arabica,Cappuccino,Night,Mon,May,1,5,45418,19:19:49.548000
10,card,37.72,Robusta,Cocoa,Morning,Tue,May,2,5,45419,10:44:55.582000
11,card,27.92,Robusta,Cortado,Morning,Tue,May,2,5,45419,11:21:58.493000
13,card,27.92,Liberica,Cortado,Afternoon,Tue,May,2,5,45419,13:23:34.943000
16,card,37.72,Robusta,Cocoa,Afternoon,Tue,May,2,5,45419,16:42:07.900000
16,card,27.92,Liberica,Americano,Afternoon,Tue,May,2,5,45419,16:55:38.805000
17,card,37.72,Excelsa,Cappuccino,Night,Tue,May,2,5,45419,17:37:46.412000
17,card,37.72,Arabica,Latte,Night,Tue,May,2,5,45419,17:38:48.195000
19,card,37.72,Excelsa,Cappuccino,Night,Tue,May,2,5,45419,19:12:12.524000
19,card,37.72,Arabica,Cappuccino,Night,Tue,May,2,5,45419,19:13:12.195000
10,card,37.72,Liberica,Latte,Morning,Wed,May,3,5,45420,10:07:28.863000
12,card,37.72,Robusta,Cappuccino,Afternoon,Thu,May,4,5,45421,12:54:21.812000
13,card,27.92,Liberica,Americano,Afternoon,Thu,May,4,5,45421,13:03:58.556000
13,card,37.72,Liberica,Latte,Afternoon,Thu,May,4,5,45421,13:04:57.647000
13,card,37.72,Liberica,Latte,Afternoon,Thu,May,4,5,45421,13:06:11.261000
13,card,37.72,Excelsa,Latte,Afternoon,Thu,May,4,5,45421,13:07:16.409000
16,card,27.92,Excelsa,Americano,Afternoon,Thu,May,4,5,45421,16:55:14.601000
16,card,27.92,Arabica,Americano,Afternoon,Thu,May,4,5,45421,16:56:14.989000
18,card,27.92,Liberica,Americano,Night,Thu,May,4,5,45421,18:01:29.895000
18,card,32.82,Arabica,Americano with Milk,Night,Thu,May,4,5,45421,18:13:56.226000
15,card,37.72,Liberica,Latte,Afternoon,Fri,May,5,5,45422,15:46:21.511000
15,card,37.72,Excelsa,Latte,Afternoon,Fri,May,5,5,45422,15:47:32.508000
11,card,37.72,Robusta,Latte,Morning,Sat,May,6,5,45423,11:39:52.878000
17,card,32.82,Robusta,Americano with Milk,Night,Sat,May,6,5,45423,17:20:30.398000
17,card,37.72,Robusta,Cocoa,Night,Sat,May,6,5,45423,17:21:56.117000
17,card,37.72,Arabica,Cappuccino,Night,Sat,May,6,5,45423,17:23:57.301000
17,card,32.82,Liberica,Americano with Milk,Night,Sat,May,6,5,45423,17:28:54.132000
18,card,37.72,Robusta,Cappuccino,Night,Sat,May,6,5,45423,18:35:40.257000
19,card,37.72,Liberica,Latte,Night,Sat,May,6,5,45423,19:38:16.096000
10,card,37.72,Liberica,Latte,Morning,Sun,May,7,5,45424,10:20:42.512000
13,card,37.72,Robusta,Latte,Afternoon,Sun,May,7,5,45424,13:24:03.465000
13,card,27.92,Liberica,Americano,Afternoon,Sun,May,7,5,45424,13:27:39.043000
15,card,37.72,Arabica,Latte,Afternoon,Sun,May,7,5,45424,15:16:19.815000
15,card,32.82,Excelsa,Americano with Milk,Afternoon,Sun,May,7,5,45424,15:38:02.422000
15,card,32.82,Excelsa,Americano with Milk,Afternoon,Sun,May,7,5,45424,15:52:14.871000
16,card,32.82,Excelsa,Americano with Milk,Afternoon,Sun,May,7,5,45424,16:04:21.133000
19,card,32.82,Arabica,Americano with Milk,Night,Sun,May,7,5,45424,19:41:30.569000
11,card,32.82,Liberica,Americano with Milk,Morning,Mon,May,1,5,45425,11:03:53.348000
8,card,27.92,Robusta,Americano,Morning,Tue,May,2,5,45426,08:38:14.581000
8,card,27.92,Excelsa,Americano,Morning,Tue,May,2,5,45426,08:39:25.455000
8,card,27.92,Arabica,Americano,Morning,Tue,May,2,5,45426,08:40:17.484000
10,card,37.72,Arabica,Cappuccino,Morning,Tue,May,2,5,45426,10:19:23.174000
11,card,37.72,Robusta,Latte,Morning,Tue,May,2,5,45426,11:32:29.372000
11,card,37.72,Excelsa,Cappuccino,Morning,Tue,May,2,5,45426,11:34:12.851000
14,card,37.72,Liberica,Cappuccino,Afternoon,Tue,May,2,5,45426,14:04:54.580000
14,card,32.82,Excelsa,Americano with Milk,Afternoon,Tue,May,2,5,45426,14:06:00.378000
15,card,27.92,Excelsa,Americano,Afternoon,Tue,May,2,5,45426,15:01:54.785000
16,card,32.82,Arabica,Americano with Milk,Afternoon,Tue,May,2,5,45426,16:57:57.224000
16,card,37.72,Excelsa,Cappuccino,Afternoon,Tue,May,2,5,45426,16:59:10.194000
22,card,37.72,Liberica,Hot Chocolate,Night,Tue,May,2,5,45426,22:51:25.227000
8,card,37.72,Liberica,Latte,Morning,Wed,May,3,5,45427,08:40:05.661000
11,card,46076,Robusta,Espresso,Morning,Wed,May,3,5,45427,11:14:19.353000
11,card,27.92,Robusta,Americano,Morning,Wed,May,3,5,45427,11:19:10.049000
13,card,27.92,Excelsa,Americano,Afternoon,Wed,May,3,5,45427,13:34:35.102000
13,card,27.92,Robusta,Americano,Afternoon,Wed,May,3,5,45427,13:35:29.171000
13,card,27.92,Excelsa,Americano,Afternoon,Wed,May,3,5,45427,13:36:27.339000
13,card,32.82,Excelsa,Americano with Milk,Afternoon,Wed,May,3,5,45427,13:55:28.999000
14,card,27.92,Arabica,Cortado,Afternoon,Wed,May,3,5,45427,14:38:52.347000
14,card,27.92,Liberica,Cortado,Afternoon,Wed,May,3,5,45427,14:39:44.367000
17,card,46076,Liberica,Espresso,Night,Wed,May,3,5,45427,17:28:58.620000
20,card,37.72,Liberica,Cappuccino,Night,Wed,May,3,5,45427,20:20:34.769000
10,card,32.82,Excelsa,Americano with Milk,Morning,Thu,May,4,5,45428,10:38:42.458000
10,card,32.82,Robusta,Americano with Milk,Morning,Thu,May,4,5,45428,10:39:49.431000
12,card,32.82,Liberica,Americano with Milk,Afternoon,Thu,May,4,5,45428,12:14:00.097000
15,card,37.72,Robusta,Hot Chocolate,Afternoon,Thu,May,4,5,45428,15:15:16.315000
17,card,37.72,Excelsa,Latte,Night,Thu,May,4,5,45428,17:44:31.548000
18,card,37.72,Robusta,Hot Chocolate,Night,Thu,May,4,5,45428,18:12:56.934000
18,card,37.72,Arabica,Latte,Night,Thu,May,4,5,45428,18:13:58.191000
9,card,27.92,Excelsa,Americano,Morning,Fri,May,5,5,45429,09:00:48.456000
11,card,32.82,Arabica,Americano with Milk,Morning,Fri,May,5,5,45429,11:30:27.553000
19,card,32.82,Liberica,Americano with Milk,Night,Fri,May,5,5,45429,19:55:18.534000
19,card,37.72,Liberica,Cappuccino,Night,Fri,May,5,5,45429,19:56:46.751000
20,card,37.72,Arabica,Cappuccino,Night,Fri,May,5,5,45429,20:37:52.930000
22,card,27.92,Excelsa,Americano,Night,Fri,May,5,5,45429,22:34:50.797000
22,card,37.72,Arabica,Latte,Night,Fri,May,5,5,45429,22:36:33.357000
22,card,37.72,Arabica,Latte,Night,Fri,May,5,5,45429,22:37:42.821000
8,card,37.72,Liberica,Cappuccino,Morning,Sat,May,6,5,45430,08:01:37.898000
8,card,37.72,Robusta,Cappuccino,Morning,Sat,May,6,5,45430,08:02:39.959000
11,card,32.82,Liberica,Americano with Milk,Morning,Sat,May,6,5,45430,11:15:56.089000
16,card,32.82,Excelsa,Americano with Milk,Afternoon,Sat,May,6,5,45430,16:48:29.374000
16,card,32.82,Robusta,Americano with Milk,Afternoon,Sat,May,6,5,45430,16:49:27.131000
19,card,32.82,Excelsa,Americano with Milk,Night,Sat,May,6,5,45430,19:58:44.210000
20,card,37.72,Robusta,Latte,Night,Sat,May,6,5,45430,20:22:53.111000
7,card,27.92,Liberica,Americano,Morning,Sun,May,7,5,45431,07:58:38.312000
7,card,27.92,Liberica,Americano,Morning,Sun,May,7,5,45431,07:59:33.549000
8,card,37.72,Excelsa,Cappuccino,Morning,Sun,May,7,5,45431,08:00:35.061000
12,card,32.82,Liberica,Americano with Milk,Afternoon,Sun,May,7,5,45431,12:14:26.676000
14,card,27.92,Excelsa,Americano,Afternoon,Sun,May,7,5,45431,14:43:40.049000
15,card,32.82,Robusta,Americano with Milk,Afternoon,Sun,May,7,5,45431,15:58:58.192000
18,card,32.82,Excelsa,Americano with Milk,Night,Sun,May,7,5,45431,18:12:36.304000
18,card,46076,Robusta,Espresso,Night,Sun,May,7,5,45431,18:13:47.762000
18,card,37.72,Arabica,Hot Chocolate,Night,Sun,May,7,5,45431,18:16:30.022000
19,card,37.72,Liberica,Cappuccino,Night,Sun,May,7,5,45431,19:51:06.979000
21,card,37.72,Arabica,Cappuccino,Night,Sun,May,7,5,45431,21:15:41.761000
21,card,37.72,Robusta,Cappuccino,Night,Sun,May,7,5,45431,21:18:36.101000
10,card,32.82,Excelsa,Americano with Milk,Morning,Mon,May,1,5,45432,10:05:59.163000
10,card,37.72,Excelsa,Latte,Morning,Mon,May,1,5,45432,10:17:51.867000
10,card,37.72,Liberica,Latte,Morning,Mon,May,1,5,45432,10:58:48.379000
11,card,27.92,Excelsa,Americano,Morning,Mon,May,1,5,45432,11:15:16.363000
11,card,27.92,Robusta,Americano,Morning,Mon,May,1,5,45432,11:16:19.637000
13,card,27.92,Excelsa,Americano,Afternoon,Mon,May,1,5,45432,13:27:13.420000
13,card,27.92,Arabica,Americano,Afternoon,Mon,May,1,5,45432,13:28:10.440000
14,card,32.82,Liberica,Americano with Milk,Afternoon,Mon,May,1,5,45432,14:13:19.017000
14,card,37.72,Liberica,Cappuccino,Afternoon,Mon,May,1,5,45432,14:14:31.354000
17,card,37.72,Arabica,Latte,Night,Mon,May,1,5,45432,17:12:51.121000
17,card,37.72,Arabica,Latte,Night,Mon,May,1,5,45432,17:13:56.897000
20,card,32.82,Arabica,Americano with Milk,Night,Mon,May,1,5,45432,20:36:48.320000
20,card,37.72,Liberica,Cocoa,Night,Mon,May,1,5,45432,20:37:57.316000
20,card,27.92,Arabica,Cortado,Night,Mon,May,1,5,45432,20:46:52.085000
21,card,32.82,Arabica,Americano with Milk,Night,Mon,May,1,5,45432,21:36:53.986000
21,card,32.82,Liberica,Americano with Milk,Night,Mon,May,1,5,45432,21:37:57.777000
8,card,37.72,Robusta,Latte,Morning,Tue,May,2,5,45433,08:27:38.230000
16,card,37.72,Liberica,Latte,Afternoon,Tue,May,2,5,45433,16:10:19.956000
18,card,46076,Liberica,Espresso,Night,Tue,May,2,5,45433,18:13:23.998000
19,card,37.72,Robusta,Cappuccino,Night,Tue,May,2,5,45433,19:11:09.212000
20,card,37.72,Arabica,Cappuccino,Night,Tue,May,2,5,45433,20:13:48.358000
9,card,37.72,Liberica,Cappuccino,Morning,Wed,May,3,5,45434,09:34:41.818000
10,card,32.82,Excelsa,Americano with Milk,Morning,Wed,May,3,5,45434,10:49:47.044000
11,card,27.92,Arabica,Cortado,Morning,Wed,May,3,5,45434,11:18:14.265000
11,card,32.82,Excelsa,Americano with Milk,Morning,Wed,May,3,5,45434,11:34:54.968000
12,card,27.92,Excelsa,Americano,Afternoon,Wed,May,3,5,45434,12:29:50.841000
12,card,27.92,Liberica,Americano,Afternoon,Wed,May,3,5,45434,12:30:43.347000
14,card,32.82,Arabica,Americano with Milk,Afternoon,Wed,May,3,5,45434,14:00:20.499000
19,card,37.72,Excelsa,Cappuccino,Night,Wed,May,3,5,45434,19:24:58.098000
19,card,37.72,Excelsa,Cappuccino,Night,Wed,May,3,5,45434,19:25:58.574000
21,card,37.72,Arabica,Hot Chocolate,Night,Wed,May,3,5,45434,0.891585648
21,card,37.72,Liberica,Cappuccino,Night,Wed,May,3,5,45434,21:24:49.584000
10,card,37.72,Liberica,Cappuccino,Morning,Thu,May,4,5,45435,10:10:19.640000
12,card,46076,Liberica,Espresso,Afternoon,Thu,May,4,5,45435,12:22:06.605000
15,card,37.72,Robusta,Cappuccino,Afternoon,Thu,May,4,5,45435,15:55:16.628000
15,card,37.72,Liberica,Cappuccino,Afternoon,Thu,May,4,5,45435,15:56:27.237000
16,card,37.72,Excelsa,Cappuccino,Afternoon,Thu,May,4,5,45435,16:18:14.053000
16,card,37.72,Liberica,Latte,Afternoon,Thu,May,4,5,45435,16:41:00.043000
17,card,37.72,Robusta,Cappuccino,Night,Thu,May,4,5,45435,17:14:33.237000
17,card,37.72,Robusta,Latte,Night,Thu,May,4,5,45435,17:15:44.861000
19,card,27.92,Liberica,Cortado,Night,Thu,May,4,5,45435,19:03:53.856000
19,card,37.72,Robusta,Cappuccino,Night,Thu,May,4,5,45435,19:17:28.431000
19,card,37.72,Excelsa,Cappuccino,Night,Thu,May,4,5,45435,19:18:26.418000
19,card,37.72,Arabica,Cappuccino,Night,Thu,May,4,5,45435,19:42:31.546000
20,card,37.72,Arabica,Cappuccino,Night,Thu,May,4,5,45435,20:15:01.429000
20,card,37.72,Excelsa,Latte,Night,Thu,May,4,5,45435,20:16:24.205000
22,card,32.82,Liberica,Americano with Milk,Night,Thu,May,4,5,45435,22:48:10.813000
11,card,27.92,Liberica,Cortado,Morning,Fri,May,5,5,45436,11:11:59.182000
11,card,27.92,Arabica,Americano,Morning,Fri,May,5,5,45436,11:15:08.341000
11,card,27.92,Arabica,Americano,Morning,Fri,May,5,5,45436,11:16:13.016000
16,card,37.72,Arabica,Hot Chocolate,Afternoon,Fri,May,5,5,45436,16:07:19.816000
18,card,27.92,Liberica,Cortado,Night,Fri,May,5,5,45436,18:17:40.330000
18,card,27.92,Excelsa,Cortado,Night,Fri,May,5,5,45436,18:18:36.698000
22,card,32.82,Arabica,Americano with Milk,Night,Fri,May,5,5,45436,22:30:40.198000
12,card,37.72,Excelsa,Latte,Afternoon,Sat,May,6,5,45437,12:13:53.388000
12,card,32.82,Arabica,Americano with Milk,Afternoon,Sat,May,6,5,45437,12:42:10.258000
12,card,32.82,Robusta,Americano with Milk,Afternoon,Sat,May,6,5,45437,12:43:13.275000
12,card,32.82,Robusta,Americano with Milk,Afternoon,Sat,May,6,5,45437,12:58:12.049000
16,card,32.82,Liberica,Americano with Milk,Afternoon,Sat,May,6,5,45437,16:47:09.557000
16,card,27.92,Arabica,Americano,Afternoon,Sat,May,6,5,45437,16:48:16.834000
10,card,37.72,Liberica,Latte,Morning,Sun,May,7,5,45438,10:20:02.233000
14,card,32.82,Excelsa,Americano with Milk,Afternoon,Sun,May,7,5,45438,14:24:49.812000
14,card,27.92,Arabica,Cortado,Afternoon,Sun,May,7,5,45438,14:26:05.248000
14,card,32.82,Arabica,Americano with Milk,Afternoon,Sun,May,7,5,45438,14:40:58.882000
17,card,37.72,Arabica,Cappuccino,Night,Sun,May,7,5,45438,17:19:15.521000
18,card,37.72,Arabica,Hot Chocolate,Night,Sun,May,7,5,45438,18:09:52.843000
18,card,37.72,Liberica,Hot Chocolate,Night,Sun,May,7,5,45438,18:11:02.204000
18,card,27.92,Liberica,Americano,Night,Sun,May,7,5,45438,18:13:14.299000
18,card,37.72,Robusta,Latte,Night,Sun,May,7,5,45438,18:39:18.794000
20,card,37.72,Liberica,Hot Chocolate,Night,Sun,May,7,5,45438,20:59:14.954000
21,card,37.72,Liberica,Cappuccino,Night,Sun,May,7,5,45438,21:00:05.568000
21,card,27.92,Liberica,Cortado,Night,Sun,May,7,5,45438,21:02:36.935000
21,card,37.72,Excelsa,Cappuccino,Night,Sun,May,7,5,45438,21:03:51.772000
21,card,37.72,Liberica,Latte,Night,Sun,May,7,5,45438,21:04:58.824000
21,card,37.72,Robusta,Cappuccino,Night,Sun,May,7,5,45438,21:06:02.621000
11,card,27.92,Arabica,Americano,Morning,Mon,May,1,5,45439,11:34:55.252000
14,card,32.82,Arabica,Americano with Milk,Afternoon,Mon,May,1,5,45439,14:05:21.688000
14,card,37.72,Liberica,Cocoa,Afternoon,Mon,May,1,5,45439,14:06:43.564000
15,card,27.92,Excelsa,Americano,Afternoon,Mon,May,1,5,45439,15:11:34.061000
15,card,27.92,Arabica,Americano,Afternoon,Mon,May,1,5,45439,15:14:05.788000
17,card,37.72,Liberica,Latte,Night,Mon,May,1,5,45439,17:50:55.763000
18,card,27.92,Excelsa,Americano,Night,Mon,May,1,5,45439,18:00:50.983000
19,card,37.72,Arabica,Latte,Night,Mon,May,1,5,45439,19:16:27.404000
19,card,37.72,Robusta,Latte,Night,Mon,May,1,5,45439,19:17:38.729000
21,card,32.82,Excelsa,Americano with Milk,Night,Mon,May,1,5,45439,21:29:07.085000
21,card,37.72,Excelsa,Cappuccino,Night,Mon,May,1,5,45439,21:30:19.772000
8,card,32.82,Excelsa,Americano with Milk,Morning,Tue,May,2,5,45440,08:37:09.028000
9,card,32.82,Robusta,Americano with Milk,Morning,Tue,May,2,5,45440,09:20:10.736000
11,card,37.72,Robusta,Cappuccino,Morning,Tue,May,2,5,45440,11:48:18.494000
13,card,37.72,Excelsa,Cappuccino,Afternoon,Tue,May,2,5,45440,13:14:40.435000
14,card,37.72,Liberica,Cocoa,Afternoon,Tue,May,2,5,45440,14:10:53.691000
16,card,27.92,Arabica,Cortado,Afternoon,Tue,May,2,5,45440,16:25:39.330000
19,card,27.92,Excelsa,Americano,Night,Tue,May,2,5,45440,19:09:29.069000
19,card,37.72,Arabica,Latte,Night,Tue,May,2,5,45440,19:10:31.070000
20,card,32.82,Liberica,Americano with Milk,Night,Tue,May,2,5,45440,20:24:32.205000
20,card,27.92,Arabica,Americano,Night,Tue,May,2,5,45440,20:50:19.449000
9,card,37.72,Arabica,Latte,Morning,Wed,May,3,5,45441,09:14:43.704000
11,card,37.72,Robusta,Hot Chocolate,Morning,Wed,May,3,5,45441,11:14:02.855000
15,card,27.92,Liberica,Americano,Afternoon,Wed,May,3,5,45441,15:10:48.545000
15,card,37.72,Robusta,Latte,Afternoon,Wed,May,3,5,45441,15:22:56.321000
15,card,37.72,Robusta,Cappuccino,Afternoon,Wed,May,3,5,45441,15:45:12.738000
16,card,37.72,Arabica,Latte,Afternoon,Wed,May,3,5,45441,16:45:03.950000
18,card,27.92,Arabica,Cortado,Night,Wed,May,3,5,45441,18:24:03.334000
18,card,37.72,Excelsa,Latte,Night,Wed,May,3,5,45441,18:24:59.311000
20,card,37.72,Robusta,Hot Chocolate,Night,Wed,May,3,5,45441,20:30:42.240000
20,card,37.72,Arabica,Cocoa,Night,Wed,May,3,5,45441,20:32:35.200000
8,card,37.72,Arabica,Cappuccino,Morning,Thu,May,4,5,45442,08:29:06.277000
8,card,37.72,Robusta,Latte,Morning,Thu,May,4,5,45442,08:30:21.586000
8,card,32.82,Liberica,Americano with Milk,Morning,Thu,May,4,5,45442,08:37:05.382000
9,card,37.72,Excelsa,Latte,Morning,Thu,May,4,5,45442,09:47:59.092000
14,card,32.82,Arabica,Americano with Milk,Afternoon,Thu,May,4,5,45442,14:56:15.473000
15,card,46076,Excelsa,Espresso,Afternoon,Thu,May,4,5,45442,15:16:15.665000
15,card,46076,Excelsa,Espresso,Afternoon,Thu,May,4,5,45442,15:17:38.656000
19,card,37.72,Robusta,Cappuccino,Night,Thu,May,4,5,45442,19:53:11.189000
20,card,37.72,Robusta,Latte,Night,Thu,May,4,5,45442,20:31:05.430000
20,card,37.72,Arabica,Hot Chocolate,Night,Thu,May,4,5,45442,20:46:13.835000
20,card,32.82,Arabica,Americano with Milk,Night,Thu,May,4,5,45442,20:47:21.586000
7,card,32.82,Excelsa,Americano with Milk,Morning,Fri,May,5,5,45443,07:53:57.274000
9,card,37.72,Arabica,Latte,Morning,Fri,May,5,5,45443,09:21:07.821000
10,card,37.72,Liberica,Hot Chocolate,Morning,Fri,May,5,5,45443,10:38:07.861000
10,card,37.72,Arabica,Cocoa,Morning,Fri,May,5,5,45443,10:39:06.136000
14,card,32.82,Liberica,Americano with Milk,Afternoon,Fri,May,5,5,45443,14:50:12.976000
18,card,37.72,Excelsa,Latte,Night,Fri,May,5,5,45443,18:23:44.636000
18,card,37.72,Liberica,Latte,Night,Fri,May,5,5,45443,18:25:03.271000
20,card,37.72,Excelsa,Cappuccino,Night,Fri,May,5,5,45443,20:06:39.166000
20,card,32.82,Arabica,Americano with Milk,Night,Fri,May,5,5,45443,20:33:06.403000
20,card,37.72,Arabica,Latte,Night,Fri,May,5,5,45443,20:34:32.903000
22,card,37.72,Arabica,Cappuccino,Night,Fri,May,5,5,45443,22:05:47.070000
22,card,32.82,Arabica,Americano with Milk,Night,Fri,May,5,5,45443,22:06:52.490000
22,card,27.92,Robusta,Cortado,Night,Fri,May,5,5,45443,22:07:55.368000
8,card,27.92,Excelsa,Cortado,Morning,Sat,Jun,6,6,45444,08:27:01.745000
9,card,37.72,Robusta,Latte,Morning,Sat,Jun,6,6,45444,09:48:24.750000
11,card,37.72,Arabica,Latte,Morning,Sat,Jun,6,6,45444,11:38:09.371000
14,card,32.82,Excelsa,Americano with Milk,Afternoon,Sat,Jun,6,6,45444,14:28:53.739000
